UMAP1,UMAP2,cell_type,distance_bin,plaque_distance
0.5200814,2.0011091,Microglia,>200um (far),665.2732578935278
5.7616506,1.2140883,Neuron,>200um (far),614.3883070765505
0.71740234,0.643807,Neuron,>200um (far),1027.474837038962
3.6009488,1.2535511,Microglia,>200um (far),1436.466777079765
5.041296,0.91924155,Neuron,>200um (far),1122.3306873841423
3.2086217,1.4049274,Astrocyte,>200um (far),995.4160592730852
0.57584447,-1.5970544,Oligodendrocyte,>200um (far),1680.8441752056515
3.422977,0.30548024,Neuron,>200um (far),1109.5912897472933
5.0818887,-0.6887528,Neuron,>200um (far),323.9373056701486
2.254057,0.50362164,Astrocyte,>200um (far),713.034220665826
3.7377696,-0.7192743,Neuron,>200um (far),1479.423248596295
4.0145698,-0.13407676,Astrocyte,>200um (far),593.5903393861922
2.0397816,-1.9538913,Astrocyte,>200um (far),1217.532873499886
1.408902,-0.3358002,Neuron,>200um (far),286.99954513401536
5.615498,0.952806,Neuron,>200um (far),624.3369058042161
5.586492,1.782044,Neuron,>200um (far),281.0028495653581
3.2537868,-0.51244503,Astrocyte,>200um (far),436.1387497561391
3.9220722,1.6402252,Astrocyte,>200um (far),592.0956938680918
1.4436412,-0.23220146,Microglia,>200um (far),354.1729389089748
4.3601556,2.6600683,Neuron,>200um (far),515.9743454170762
4.491461,1.7309141,Neuron,>200um (far),398.6216053056463
5.765552,1.9285027,Neuron,>200um (far),513.9621035462226
3.0377195,2.2509465,Microglia,>200um (far),549.6101671505546
2.3987951,0.8695359,Neuron,>200um (far),764.7600896843601
-0.18552768,-0.7274714,Oligodendrocyte,>200um (far),355.31058432424356
2.3638728,0.10681859,Neuron,>200um (far),552.9083457591714
-0.80152726,2.13177,Astrocyte,>200um (far),229.1953092781058
1.4365377,-0.86525434,Oligodendrocyte,>200um (far),1211.5958391648926
1.051667,0.34973195,Oligodendrocyte,>200um (far),939.1669996387576
4.9536967,0.40931574,Astrocyte,>200um (far),871.6638057514864
2.0892103,0.3723655,Oligodendrocyte,>200um (far),625.1053231990038
0.7404222,1.5178866,Oligodendrocyte,>200um (far),936.466618906975
1.6950799,1.2022868,Astrocyte,>200um (far),491.96224301884655
3.0734527,2.553935,Neuron,>200um (far),1458.9481315290038
0.3771513,1.790718,Astrocyte,100-200um,139.98381951029353
3.5590525,1.0929066,Neuron,>200um (far),342.58412759827814
4.4612517,0.7308256,Astrocyte,>200um (far),846.3051364872856
4.621145,1.3371824,Neuron,>200um (far),225.4161381744028
2.4164221,1.9880123,Oligodendrocyte,100-200um,144.43087588730734
3.6080778,-0.8834793,Neuron,>200um (far),530.5986048751977
3.412095,3.1906369,Microglia,>200um (far),437.6654880919895
0.10246715,0.18354705,Neuron,>200um (far),719.7546993855829
3.1038835,3.7898896,Neuron,>200um (far),332.6769364800672
2.5832462,0.58902353,Neuron,>200um (far),721.9144867922145
3.4865963,3.0115228,Microglia,>200um (far),1075.7796671502258
-0.87464076,2.0867648,Astrocyte,>200um (far),613.0894247981732
-2.3052626,0.48449078,Neuron,>200um (far),208.83013457681366
5.596914,1.3608768,Microglia,>200um (far),676.5832356183743
3.3797948,0.9158074,Microglia,>200um (far),903.5370526810996
2.808744,0.68270534,Astrocyte,>200um (far),689.7900241089005
1.6478845,1.5418173,Microglia,>200um (far),293.2916129348251
2.799237,-0.38753447,Astrocyte,>200um (far),229.53212449775194
4.4349837,-0.43385354,Microglia,>200um (far),545.5188894243587
5.2522235,2.4972413,Oligodendrocyte,>200um (far),923.8525909418529
4.0091343,-1.126658,Neuron,>200um (far),1010.6200324322629
2.9476469,-1.2240535,Neuron,>200um (far),732.9402071753586
1.8292924,1.7149254,Oligodendrocyte,>200um (far),615.9341647497678
1.572262,-0.01018675,Microglia,>200um (far),337.60132628432507
-0.03337847,-0.5044711,Oligodendrocyte,>200um (far),266.1107158950574
3.7851374,1.4173187,Microglia,100-200um,184.79077800206647
0.8323262,-0.29259372,Astrocyte,>200um (far),1317.960615029392
1.7936803,-0.13309407,Astrocyte,>200um (far),817.2085987943723
5.8214574,1.8472178,Neuron,>200um (far),1188.384167314812
3.6416848,-1.3585895,Microglia,>200um (far),437.12982610388536
5.187793,1.0951173,Astrocyte,>200um (far),274.2439636763872
0.07895803,0.4017405,Oligodendrocyte,>200um (far),1655.9179529830697
4.5332747,2.181072,Neuron,>200um (far),1057.591546210181
5.7705674,2.2737062,Microglia,>200um (far),729.9198414755073
3.391466,-0.2650159,Microglia,>200um (far),1404.5846779327453
5.841195,1.6276767,Microglia,>200um (far),211.38279319170596
1.3306748,2.3239717,Neuron,>200um (far),423.1726692628464
-1.8660897,0.43308032,Oligodendrocyte,>200um (far),941.6587692851491
4.0993695,3.3762705,Neuron,>200um (far),850.8766112626266
5.0801897,3.1026073,Microglia,>200um (far),605.4052231474412
1.9182391,-0.1697686,Neuron,>200um (far),1097.3536230878358
1.7280122,-0.43582588,Oligodendrocyte,>200um (far),1081.029763873419
1.1992346,0.91062874,Microglia,>200um (far),942.663383210229
3.2961078,1.2627575,Astrocyte,>200um (far),1122.1225224643053
6.214382,1.1236541,Neuron,>200um (far),764.5476762378293
4.0051494,1.687478,Microglia,>200um (far),380.9425711330409
3.4896107,1.3747718,Astrocyte,>200um (far),734.225165398966
-0.80762976,0.93098074,Oligodendrocyte,>200um (far),918.6395310963295
0.38263097,-0.6537394,Microglia,>200um (far),1185.3702704892164
3.7624965,2.2950716,Neuron,>200um (far),433.7406587060352
3.0212216,-0.8771771,Astrocyte,>200um (far),1648.5674290452437
1.7664516,4.1009846,Neuron,>200um (far),630.0289157851402
-0.3494546,-0.62503356,Astrocyte,>200um (far),1347.1408564258877
4.942541,3.0395198,Astrocyte,>200um (far),1114.9957148533792
0.1545009,2.9162624,Microglia,>200um (far),840.3366920898517
2.8559895,2.5750136,Neuron,>200um (far),350.08054170590424
4.44784,1.3778149,Microglia,>200um (far),527.3778992830945
3.0722482,3.348906,Neuron,>200um (far),621.8442051371873
-0.050996877,-0.5841145,Neuron,>200um (far),1971.4862011169473
2.767647,0.35794577,Oligodendrocyte,>200um (far),744.4192460425097
6.61195,1.6307724,Neuron,>200um (far),1058.7862155498233
4.526679,1.6110734,Neuron,>200um (far),701.8925755232884
2.4688904,0.039095875,Oligodendrocyte,>200um (far),1115.3261617218639
0.71662307,-1.6984648,Oligodendrocyte,>200um (far),856.8755007126282
1.3374245,1.607265,Astrocyte,>200um (far),330.9591704400629
3.1838582,-1.4810554,Microglia,>200um (far),457.38945484411863
3.0121317,1.7882879,Microglia,>200um (far),585.4790750534702
4.704799,1.5669749,Neuron,>200um (far),489.25839868577896
3.1833098,-1.6336802,Neuron,>200um (far),634.2954815502384
2.925748,3.4032116,Neuron,>200um (far),423.92775130543873
0.2334457,-0.0054157735,Astrocyte,>200um (far),544.7936254395253
1.0377603,1.8924857,Astrocyte,>200um (far),828.6882670508031
0.5114495,0.3771397,Oligodendrocyte,>200um (far),488.423666369431
2.1886957,-0.9103606,Astrocyte,>200um (far),996.1867286161423
4.7224293,1.2337519,Microglia,>200um (far),424.5146840667445
4.5999994,1.4183512,Neuron,>200um (far),458.0793215741759
4.339738,2.6024492,Neuron,>200um (far),374.3622087739088
1.7673163,-0.1989402,Neuron,>200um (far),1178.993496097726
1.0993806,-0.05018982,Astrocyte,>200um (far),210.54422948739574
1.0310584,-0.77143687,Oligodendrocyte,>200um (far),1099.4342130466125
3.2381003,-1.8005563,Oligodendrocyte,>200um (far),420.46278228063534
0.8319426,3.4016697,Astrocyte,>200um (far),626.689423658704
6.129988,1.5274404,Neuron,>200um (far),800.0332890583873
3.1282682,-0.64515287,Neuron,>200um (far),478.9681307832559
1.2102721,-0.578375,Neuron,>200um (far),314.26222379199714
-1.6536752,0.5199962,Oligodendrocyte,>200um (far),729.7285311960194
3.2147284,0.3768329,Oligodendrocyte,>200um (far),326.6247912350506
1.4324605,0.8312088,Astrocyte,>200um (far),1152.805938180909
6.5868144,1.6227919,Neuron,>200um (far),905.4508190304729
2.0553465,2.4829845,Oligodendrocyte,>200um (far),720.977554474178
4.397051,-0.89688295,Neuron,>200um (far),803.1251765929728
-2.0373514,0.19869502,Oligodendrocyte,>200um (far),728.3905705604107
2.0071507,-1.9775529,Oligodendrocyte,>200um (far),850.2056667081393
2.7070644,1.8634824,Microglia,>200um (far),363.70756483308844
3.271916,3.5661952,Neuron,>200um (far),1118.0336424471718
1.8353949,-1.9851295,Oligodendrocyte,>200um (far),1076.045581375653
2.2963693,1.6104845,Neuron,>200um (far),475.90314240752133
3.4759145,1.1901603,Microglia,>200um (far),817.8350283263859
2.3704019,-0.23670559,Oligodendrocyte,>200um (far),606.121365086896
3.5696223,2.3143625,Neuron,>200um (far),683.9551631098842
3.8891504,2.4670088,Neuron,>200um (far),375.3014682212754
4.6707187,2.9589489,Microglia,>200um (far),1088.60144351123
4.8493648,1.9315672,Neuron,>200um (far),728.6119575766672
5.0893664,1.2823653,Neuron,>200um (far),327.4477644017974
1.114173,1.4227837,Astrocyte,>200um (far),393.3538000109529
3.928345,0.12873438,Astrocyte,100-200um,144.974924185732
4.607998,2.2750587,Microglia,>200um (far),706.461454169567
0.96933264,4.245317,Oligodendrocyte,50-100um,86.18240391026765
2.1567006,0.290011,Neuron,>200um (far),303.0130894374797
3.4536784,0.31248438,Neuron,>200um (far),220.11841958052727
5.8454304,1.3815027,Neuron,>200um (far),964.5317890690835
5.1437116,1.4651201,Neuron,>200um (far),716.9800382655674
4.0605125,0.45352668,Neuron,>200um (far),781.4848956880084
3.864756,0.17153735,Microglia,>200um (far),798.1809345429184
4.3295593,1.1804711,Microglia,>200um (far),1112.5684127638228
3.1135345,-0.45883328,Neuron,>200um (far),696.8793380881523
0.12062523,2.343845,Microglia,>200um (far),352.67277861324425
4.026083,1.5085666,Astrocyte,>200um (far),730.3144232788197
3.6796055,3.198187,Neuron,>200um (far),1178.392176931595
2.9431267,3.613366,Microglia,>200um (far),603.0115421467777
4.0604267,3.8196309,Microglia,>200um (far),1096.2207183335431
6.0163193,2.3053083,Neuron,>200um (far),800.2993475683633
3.9471989,-0.28117836,Astrocyte,>200um (far),1371.0854085075905
3.7079015,1.5962504,Microglia,>200um (far),627.7003451135051
1.9161202,-2.0361912,Oligodendrocyte,>200um (far),1022.4727375342923
-0.3041288,-0.3665475,Oligodendrocyte,>200um (far),525.557325873486
3.363041,2.3586457,Microglia,>200um (far),746.7779250324014
4.5122013,0.26415038,Microglia,>200um (far),268.4061286463371
3.97305,0.1992114,Astrocyte,>200um (far),345.9826666375577
2.5769098,-1.7012537,Neuron,>200um (far),862.364317569309
-0.11665535,-0.13277486,Oligodendrocyte,>200um (far),1168.3803709961878
2.6648502,1.9134297,Astrocyte,>200um (far),428.4714779341175
3.650593,-0.5768136,Astrocyte,>200um (far),755.8376191143046
4.2808385,3.4903102,Microglia,>200um (far),361.31351561283043
3.3589032,2.1943467,Astrocyte,>200um (far),455.1419380399063
3.1936061,3.7061172,Microglia,>200um (far),1186.254887201697
1.0515108,4.3037267,Astrocyte,100-200um,131.9789971489598
3.6893334,-0.82007575,Astrocyte,>200um (far),1036.9259649419632
1.4378048,-1.0829511,Oligodendrocyte,>200um (far),1427.719599187835
4.8931303,-0.6222675,Astrocyte,>200um (far),427.01308155130766
5.3728,-0.35344985,Neuron,>200um (far),847.3358350040926
0.36112738,2.6489527,Microglia,>200um (far),900.4437496753061
3.5728517,-0.16041064,Neuron,>200um (far),261.10068381643083
3.8451395,0.5231607,Astrocyte,>200um (far),497.27354582410555
3.8331964,2.4426184,Neuron,>200um (far),556.2956690796284
2.515537,-0.78790027,Astrocyte,100-200um,190.90186322713186
3.8111901,-1.1312116,Microglia,>200um (far),968.3181315553776
-0.44712558,-0.42547485,Oligodendrocyte,>200um (far),502.4798741358884
2.9064174,-1.360494,Astrocyte,>200um (far),737.5770169616243
1.8051256,0.013239161,Neuron,>200um (far),1332.1076288890845
4.8040543,0.6019632,Neuron,>200um (far),723.8172715921163
0.30862814,1.5012149,Oligodendrocyte,>200um (far),719.0403689095041
4.277611,0.6813684,Oligodendrocyte,>200um (far),813.6446268598031
0.5729899,0.058196038,Astrocyte,>200um (far),1389.0517202318852
2.4645996,-1.589974,Astrocyte,>200um (far),1309.990930426345
2.908421,-1.5807674,Oligodendrocyte,>200um (far),733.3553422504315
2.3691351,-1.0279301,Neuron,>200um (far),553.9062464842449
1.7840027,-0.11611174,Astrocyte,>200um (far),583.4081649539049
3.7283337,2.356377,Microglia,>200um (far),846.9230326994574
3.6153238,0.37287372,Oligodendrocyte,>200um (far),474.9706662232111
1.4800766,-1.4277571,Oligodendrocyte,>200um (far),993.0469090258193
4.429941,1.2680041,Microglia,>200um (far),925.4362074702196
3.4223843,1.0272255,Astrocyte,>200um (far),429.00974168312774
-0.7290985,0.9332819,Oligodendrocyte,>200um (far),1527.5350208849088
3.0562532,2.4547067,Microglia,>200um (far),1241.37296260716
3.540994,3.4229193,Neuron,>200um (far),526.4192121573133
1.5485115,-0.22842056,Astrocyte,>200um (far),716.4880102470371
4.873232,0.7666457,Neuron,>200um (far),927.9084622322954
4.544044,2.5753407,Neuron,>200um (far),498.8915880187672
3.2511187,2.7501228,Astrocyte,>200um (far),1058.431391507036
-2.5955653,0.57293993,Microglia,>200um (far),204.18397453011067
2.30381,1.6731193,Oligodendrocyte,>200um (far),1155.7372838696747
3.4653835,2.1825588,Neuron,>200um (far),1028.0212965572723
3.1674128,2.727524,Microglia,>200um (far),503.9284943315206
4.0431423,-1.2148159,Neuron,>200um (far),823.4983644839266
4.04338,-0.8993448,Oligodendrocyte,>200um (far),1144.9227697278716
4.355425,3.812956,Microglia,>200um (far),667.6419510056768
2.870157,3.21801,Microglia,>200um (far),966.6858368818961
0.8821032,-1.4469116,Oligodendrocyte,>200um (far),719.284388551093
0.5529796,1.7168,Microglia,>200um (far),248.07931356361857
2.4377236,1.8076531,Microglia,>200um (far),1330.3622726033216
4.3033843,1.3264179,Neuron,>200um (far),279.3220164439305
3.4593291,1.4531008,Microglia,>200um (far),821.8018213722135
6.4039125,1.9748338,Neuron,>200um (far),865.5939337289876
0.24078609,0.3813333,Oligodendrocyte,>200um (far),847.8161206608419
2.4923868,2.9570653,Microglia,>200um (far),1108.2001731620767
4.934018,2.0774314,Neuron,>200um (far),1013.066716771401
3.1527846,2.492262,Microglia,100-200um,187.86801755015833
2.1129346,1.8969179,Neuron,>200um (far),1165.2450463498835
2.0175025,2.3202083,Oligodendrocyte,>200um (far),803.6396310369726
3.203,2.986817,Microglia,>200um (far),1304.8820030651814
4.051696,0.5065853,Oligodendrocyte,>200um (far),1133.5194005361643
3.3874476,2.5995855,Microglia,>200um (far),1012.0606346991794
1.1168472,2.1271288,Microglia,>200um (far),1285.3280449988138
3.4137628,2.5215108,Microglia,>200um (far),612.9096009876904
2.8189018,3.285253,Neuron,>200um (far),726.2682479012522
5.9601645,1.4366978,Neuron,>200um (far),475.0920783620207
4.7792525,0.8378666,Microglia,>200um (far),1638.7244966541434
3.4793596,1.1190678,Microglia,>200um (far),822.7693726688317
0.06272829,0.049413916,Neuron,>200um (far),993.149398212406
-0.8299416,0.98630756,Oligodendrocyte,>200um (far),801.8419080437013
3.9039793,0.55595106,Neuron,>200um (far),945.4405552169892
3.3124373,2.5664687,Astrocyte,>200um (far),745.949124484222
3.7245138,2.238868,Neuron,>200um (far),831.9707961317752
2.7443843,1.6750127,Neuron,>200um (far),775.644367857077
2.7458212,2.723009,Microglia,>200um (far),207.06443171312793
4.382084,0.74676484,Astrocyte,>200um (far),575.3976719676709
0.62203014,0.6357262,Microglia,>200um (far),460.60778024147595
0.75012505,3.4293573,Oligodendrocyte,100-200um,114.50542446323294
5.697014,2.3812,Neuron,100-200um,199.46877098868737
4.8852167,0.7246109,Astrocyte,>200um (far),1347.464544044368
3.4803257,-0.7285533,Astrocyte,>200um (far),623.0760209635805
-2.014709,0.15748657,Oligodendrocyte,>200um (far),869.8193684948674
0.67245024,-1.7185676,Microglia,>200um (far),909.4827965055952
1.9923761,0.73026866,Astrocyte,>200um (far),953.730931626093
-0.27896166,1.7714791,Neuron,100-200um,156.95831443075474
0.3623495,-0.1830715,Microglia,>200um (far),1101.4710723792587
4.359764,2.7675264,Neuron,>200um (far),544.0473965854114
0.26687706,-0.42417976,Astrocyte,>200um (far),937.6382875699835
2.7976282,-0.7626111,Neuron,>200um (far),996.5595400556095
5.4177613,2.2686882,Neuron,>200um (far),1110.0023507627077
4.201998,-0.6156145,Microglia,100-200um,191.58177955588374
3.844135,-0.7875895,Neuron,>200um (far),1255.3225309882055
3.1917505,1.3742043,Oligodendrocyte,>200um (far),547.5275122676446
2.2930117,1.7084087,Neuron,>200um (far),1122.5657785485007
4.3069324,0.26939684,Microglia,>200um (far),408.07315099165487
3.6981554,2.8407454,Neuron,>200um (far),1659.2935360212953
3.246461,1.266757,Astrocyte,>200um (far),932.4970590590696
-0.710546,-0.8967872,Astrocyte,>200um (far),674.2284631444134
3.6036882,-1.7497227,Astrocyte,>200um (far),784.8027828146467
2.3396726,1.5576886,Microglia,>200um (far),460.98396797683284
1.9375957,1.2614571,Neuron,>200um (far),1179.0497496762534
3.3862042,3.5138113,Astrocyte,>200um (far),695.9637709057469
4.560843,-0.79237235,Microglia,>200um (far),805.265213437029
4.306795,2.3334868,Microglia,>200um (far),1512.4713357557507
-0.15385751,-0.00968406,Oligodendrocyte,>200um (far),733.7227565268762
3.809017,1.0716645,Neuron,>200um (far),929.1395829996517
4.755552,1.3061028,Microglia,>200um (far),548.654029518145
0.4613613,0.36200723,Oligodendrocyte,>200um (far),769.908925414365
0.3894242,1.1247342,Oligodendrocyte,>200um (far),1087.1154517171842
4.995724,1.9583783,Oligodendrocyte,>200um (far),1247.084888700252
5.5726233,0.9542358,Neuron,>200um (far),356.39237294580556
4.492763,1.6426196,Neuron,>200um (far),628.8738755192543
3.1010756,3.3117766,Neuron,>200um (far),813.1819324339617
4.2488546,1.7895745,Neuron,>200um (far),356.8512283464152
1.2877159,1.1207548,Microglia,>200um (far),265.49065791499913
1.4828074,0.22175562,Oligodendrocyte,>200um (far),920.3080133347981
4.50821,1.75698,Neuron,>200um (far),1606.111373674231
3.1983054,2.7416162,Astrocyte,>200um (far),777.3589468296034
3.9992316,-0.9682204,Oligodendrocyte,>200um (far),753.1117639703732
0.4713044,-0.2645973,Oligodendrocyte,>200um (far),550.6457200410256
1.402991,1.5448118,Oligodendrocyte,>200um (far),530.7063457835496
1.1543131,4.230109,Microglia,>200um (far),997.6082832002554
5.28717,-0.0726298,Neuron,>200um (far),1392.514351092397
0.87806815,1.5442187,Astrocyte,>200um (far),1016.7105782790065
-2.5136774,0.6228759,Microglia,>200um (far),829.1860803223632
3.7160776,-0.018065285,Neuron,>200um (far),350.2239443500244
2.8276927,2.2954822,Microglia,>200um (far),1130.5744980220534
4.5110073,0.9456523,Astrocyte,>200um (far),247.36322384988648
3.244473,1.8476123,Microglia,>200um (far),642.4874933086933
4.648842,2.325857,Microglia,>200um (far),1051.1814878126816
4.285118,0.77432716,Oligodendrocyte,>200um (far),1346.6118689354878
1.2792598,-0.48696283,Neuron,>200um (far),1191.4187421688682
-2.6564276,0.71639043,Oligodendrocyte,>200um (far),633.4856221674853
2.737395,3.7236419,Microglia,>200um (far),273.99874957636445
2.155834,-0.87946,Astrocyte,>200um (far),446.00967622367295
0.4149977,-1.2481214,Oligodendrocyte,>200um (far),1193.8600314014031
